CustomerID,Last_Sale,LifeCycle,Quantity,Total_Revenue,Orders,Average_Ticket,Average_Orders_Period,CLV,Status
15129,2011-10-20,241,364,657.52,8,82.19,0.03319502074688797,657.52,Medio/Alto Retorno - Pulverizado
15130,2011-06-23,0,25,62.550000000000004,1,62.550000000000004,0.0,0.0,Primeira Compra
15132,2011-08-26,157,274,301.70000000000005,3,100.56666666666668,0.01910828025477707,301.70000000000005,Medio Retorno - Pulverizado
15133,2011-08-04,174,146,206.1,3,68.7,0.017241379310344827,206.10000000000002,Medio Retorno - Pulverizado
15134,2011-11-25,226,233,395.99,8,49.49875,0.035398230088495575,395.99,Medio Retorno - Pulverizado
15135,2011-04-14,0,18,49.5,1,49.5,0.0,0.0,Primeira Compra
15136,2011-12-07,94,192,316.1,4,79.025,0.0425531914893617,316.1,Medio Retorno - Pulverizado
15139,2011-04-14,97,82,62.86,2,31.43,0.020618556701030927,62.86,Baixo Retorno - Micro Pulverizado
15140,2011-10-18,212,368,636.02,7,90.86,0.0330188679245283,636.02,Medio/Alto Retorno - Pulverizado
15142,2011-10-24,0,99,81.62,1,81.62,0.0,0.0,Primeira Compra
15143,2011-04-28,0,45,72.69999999999999,1,72.69999999999999,0.0,0.0,Primeira Compra
15144,2011-12-01,304,732,1546.16,15,103.07733333333334,0.049342105263157895,1546.16,Alto Retorno - Grandes Clientes B
15145,2011-12-05,244,220,282.86,4,70.715,0.01639344262295082,282.86,Medio Retorno - Pulverizado
15146,2011-06-28,127,235,187.8,2,93.9,0.015748031496062992,187.8,Medio Retorno - Pulverizado
15147,2011-04-13,0,28,66.6,1,66.6,0.0,0.0,Primeira Compra
15148,2011-11-29,0,12,49.8,1,49.8,0.0,0.0,Primeira Compra
15149,2011-07-29,0,58,188.8,1,188.8,0.0,0.0,Primeira Compra
15150,2011-11-22,252,707,1108.53,9,123.17,0.03571428571428571,1108.53,Medio/Alto Retorno - Pulverizado
15152,2011-11-30,178,483,1039.83,12,86.65249999999999,0.06741573033707865,1039.83,Medio/Alto Retorno - Pulverizado
15153,2011-11-08,0,13,53.45,1,53.45,0.0,0.0,Primeira Compra
15154,2011-09-25,0,32,95.55,1,95.55,0.0,0.0,Primeira Compra
15156,2011-12-08,32,153,235.4,3,78.46666666666667,0.09375,235.4,Medio Retorno - Pulverizado
15157,2011-12-06,355,486,297.86,3,99.28666666666668,0.008450704225352112,297.86,Medio Retorno - Pulverizado
15158,2011-10-25,0,60,152.04000000000002,1,152.04000000000002,0.0,0.0,Primeira Compra
15159,2011-12-08,360,2342,3813.48,25,152.5392,0.06944444444444445,3813.48,Alto Retorno - Grandes Clientes B
15160,2010-12-17,0,24,6.959999999999999,1,6.959999999999999,0.0,0.0,Primeira Compra
15163,2011-11-21,174,69,131.97,2,65.985,0.011494252873563218,131.97,Baixo Retorno - Micro Pulverizado
15164,2011-10-02,271,90,215.24,3,71.74666666666667,0.01107011070110701,215.24,Medio Retorno - Pulverizado
15165,2010-12-01,0,47,123.64999999999999,1,123.64999999999999,0.0,0.0,Primeira Compra
15167,2011-01-23,0,23,62.6,1,62.6,0.0,0.0,Primeira Compra
15171,2011-01-12,0,50,127.49999999999999,1,127.49999999999999,0.0,0.0,Primeira Compra
15172,2011-12-01,228,447,356.38,5,71.276,0.021929824561403508,356.38,Medio Retorno - Pulverizado
15174,2011-01-21,0,22,31.5,1,31.5,0.0,0.0,Primeira Compra
15175,2011-09-29,0,24,6.959999999999999,1,6.959999999999999,0.0,0.0,Primeira Compra
15178,2011-03-24,0,10,8.5,1,8.5,0.0,0.0,Primeira Compra
15179,2011-11-21,301,608,433.90999999999997,3,144.63666666666666,0.009966777408637873,433.90999999999997,Medio Retorno - Pulverizado
15180,2010-12-07,0,12,10.2,1,10.2,0.0,0.0,Primeira Compra
15181,2011-06-17,0,60,33.72,1,33.72,0.0,0.0,Primeira Compra
15182,2011-07-08,114,53,136.43,2,68.215,0.017543859649122806,136.43,Medio Retorno - Pulverizado
15184,2011-11-10,161,59,101.67,2,50.835,0.012422360248447204,101.67,Baixo Retorno - Micro Pulverizado
15185,2011-09-30,0,132,41.88,1,41.88,0.0,0.0,Primeira Compra
15186,2011-11-25,154,41,91.75,2,45.875,0.012987012987012988,91.75,Baixo Retorno - Micro Pulverizado
15187,2011-12-08,211,406,1937.52,12,161.46,0.05687203791469194,1937.5200000000002,Alto Retorno - Grandes Clientes B
15189,2011-11-17,296,1186,2501.26,28,89.3307142857143,0.0945945945945946,2501.26,Alto Retorno - Grandes Clientes B
15192,2011-08-12,246,285,282.31,3,94.10333333333334,0.012195121951219513,282.31000000000006,Medio Retorno - Pulverizado
15193,2011-10-10,0,6,43.7,1,43.7,0.0,0.0,Primeira Compra
15194,2011-12-06,365,1053,1277.0,15,85.13333333333334,0.0410958904109589,1277.0,Medio/Alto Retorno - Pulverizado
15197,2011-11-29,348,104,513.9,3,171.29999999999998,0.008620689655172414,513.9,Medio Retorno - Pulverizado
15198,2011-09-08,32,24,66.0,2,33.0,0.0625,66.0,Baixo Retorno - Micro Pulverizado
15199,2011-10-11,249,141,428.45,4,107.1125,0.01606425702811245,428.45,Medio Retorno - Pulverizado
15201,2011-09-13,160,232,178.54,4,44.635,0.025,178.54,Medio Retorno - Pulverizado
15203,2011-11-14,286,379,379.2,6,63.199999999999996,0.02097902097902098,379.19999999999993,Medio Retorno - Pulverizado
15204,2010-12-17,0,120,87.12,1,87.12,0.0,0.0,Primeira Compra
15205,2011-09-15,42,88,232.8,2,116.4,0.047619047619047616,232.79999999999998,Medio Retorno - Pulverizado
15206,2011-09-01,176,30,78.9,2,39.45,0.011363636363636364,78.9,Baixo Retorno - Micro Pulverizado
15208,2011-10-07,100,38,97.12,2,48.56,0.02,97.12,Baixo Retorno - Micro Pulverizado
15210,2011-04-28,0,46,75.17999999999999,1,75.17999999999999,0.0,0.0,Primeira Compra
15211,2011-10-10,305,90,326.0,2,163.0,0.006557377049180328,326.0,Medio Retorno - Pulverizado
15212,2011-04-12,0,4,39.8,1,39.8,0.0,0.0,Primeira Compra
15213,2011-01-14,0,82,93.0,1,93.0,0.0,0.0,Primeira Compra
15214,2011-12-08,241,122,194.98,6,32.49666666666666,0.024896265560165973,194.97999999999996,Medio Retorno - Pulverizado
15215,2011-10-24,50,40,152.64000000000001,2,76.32000000000001,0.04,152.64000000000001,Medio Retorno - Pulverizado
15216,2011-09-13,0,8,63.6,1,63.6,0.0,0.0,Primeira Compra
15218,2011-11-29,308,905,1578.35,10,157.83499999999998,0.032467532467532464,1578.3499999999997,Alto Retorno - Grandes Clientes B
15219,2011-06-16,0,1,12.75,1,12.75,0.0,0.0,Primeira Compra
15220,2011-10-19,229,383,319.56,6,53.26,0.026200873362445413,319.55999999999995,Medio Retorno - Pulverizado
15222,2011-01-25,0,40,58.0,1,58.0,0.0,0.0,Primeira Compra
15223,2011-04-28,24,46,59.0,2,29.5,0.08333333333333333,59.0,Baixo Retorno - Micro Pulverizado
15224,2010-12-16,4,10,79.60000000000001,2,39.800000000000004,0.5,79.60000000000001,Baixo Retorno - Micro Pulverizado
15225,2011-04-19,0,56,86.4,1,86.4,0.0,0.0,Primeira Compra
15226,2011-02-02,0,42,52.86,1,52.86,0.0,0.0,Primeira Compra
15227,2011-11-03,281,114,268.58,5,53.715999999999994,0.017793594306049824,268.58,Medio Retorno - Pulverizado
15228,2011-10-04,228,218,454.28000000000003,4,113.57000000000001,0.017543859649122806,454.28000000000003,Medio Retorno - Pulverizado
15230,2011-04-13,0,41,42.3,1,42.3,0.0,0.0,Primeira Compra
15232,2011-08-18,27,156,108.12,2,54.06,0.07407407407407407,108.12,Baixo Retorno - Micro Pulverizado
15234,2011-03-08,0,36,16.92,1,16.92,0.0,0.0,Primeira Compra
15235,2011-05-06,156,159,355.02000000000004,10,35.502,0.0641025641025641,355.02000000000004,Medio Retorno - Pulverizado
15236,2011-02-14,0,75,31.5,1,31.5,0.0,0.0,Primeira Compra
15237,2011-12-08,226,189,267.71000000000004,3,89.23666666666668,0.01327433628318584,267.71000000000004,Medio Retorno - Pulverizado
15238,2011-11-10,155,190,553.5,3,184.5,0.01935483870967742,553.5,Medio Retorno - Pulverizado
15239,2011-11-29,68,86,106.3,2,53.15,0.029411764705882353,106.3,Baixo Retorno - Micro Pulverizado
15240,2011-10-26,267,199,262.3,5,52.46,0.018726591760299626,262.3,Medio Retorno - Pulverizado
15241,2011-10-04,217,452,511.74,7,73.10571428571428,0.03225806451612903,511.74,Medio Retorno - Pulverizado
15243,2011-09-26,0,41,83.25,1,83.25,0.0,0.0,Primeira Compra
15244,2011-10-05,183,28,46.599999999999994,2,23.299999999999997,0.01092896174863388,46.599999999999994,Baixo Retorno - Micro Pulverizado
15245,2011-07-28,127,368,496.38,3,165.46,0.023622047244094488,496.38000000000005,Medio Retorno - Pulverizado
15246,2011-04-15,120,40,88.2,2,44.1,0.016666666666666666,88.2,Baixo Retorno - Micro Pulverizado
15247,2011-08-09,0,24,34.8,1,34.8,0.0,0.0,Primeira Compra
15249,2011-11-08,225,832,1538.86,13,118.37384615384615,0.057777777777777775,1538.86,Alto Retorno - Grandes Clientes B
15251,2011-10-30,201,1020,2355.7400000000002,8,294.46750000000003,0.03980099502487562,2355.7400000000002,Alto Retorno - Grandes Clientes B
15252,2011-11-03,147,93,98.06,2,49.03,0.013605442176870748,98.05999999999999,Baixo Retorno - Micro Pulverizado
15253,2011-11-23,153,184,232.43,3,77.47666666666667,0.0196078431372549,232.43,Medio Retorno - Pulverizado
15254,2011-08-04,0,87,73.08,1,73.08,0.0,0.0,Primeira Compra
15255,2011-10-04,0,107,135.99,1,135.99,0.0,0.0,Primeira Compra
15256,2011-07-14,0,16,16.8,1,16.8,0.0,0.0,Primeira Compra
15257,2011-03-01,0,7,92.05,1,92.05,0.0,0.0,Primeira Compra
15258,2011-06-24,49,8,31.2,2,15.6,0.04081632653061224,31.199999999999996,Baixo Retorno - Micro Pulverizado
15260,2011-08-31,272,178,357.6,6,59.6,0.022058823529411766,357.6,Medio Retorno - Pulverizado
15261,2011-07-27,0,64,39.519999999999996,1,39.519999999999996,0.0,0.0,Primeira Compra
15262,2011-01-20,0,24,34.8,1,34.8,0.0,0.0,Primeira Compra
15263,2011-08-25,0,18,44.2,1,44.2,0.0,0.0,Primeira Compra
15264,2011-10-06,0,28,15.08,1,15.08,0.0,0.0,Primeira Compra
15265,2011-07-11,84,161,428.33,2,214.165,0.023809523809523808,428.33,Medio Retorno - Pulverizado
15266,2011-01-05,0,3,17.85,1,17.85,0.0,0.0,Primeira Compra
15267,2011-11-17,36,192,249.6,3,83.2,0.08333333333333333,249.60000000000002,Medio Retorno - Pulverizado
15269,2011-11-16,0,2,290.0,1,290.0,0.0,0.0,Primeira Compra
15270,2011-08-14,193,48,140.8,3,46.93333333333334,0.015544041450777202,140.79999999999998,Medio Retorno - Pulverizado
15271,2011-12-02,358,269,545.69,14,38.97785714285715,0.03910614525139665,545.69,Medio Retorno - Pulverizado
15272,2011-10-13,29,43,147.65,2,73.825,0.06896551724137931,147.65,Medio Retorno - Pulverizado
15274,2011-12-05,14,174,84.3,2,42.15,0.14285714285714285,84.3,Baixo Retorno - Micro Pulverizado
15275,2011-11-02,0,91,131.47,1,131.47,0.0,0.0,Primeira Compra
15276,2011-10-04,0,8,19.400000000000002,1,19.400000000000002,0.0,0.0,Primeira Compra
15277,2011-10-24,0,40,104.39999999999999,1,104.39999999999999,0.0,0.0,Primeira Compra
15279,2010-12-20,0,5,40.4,1,40.4,0.0,0.0,Primeira Compra
15280,2011-06-20,0,72,44.46,1,44.46,0.0,0.0,Primeira Compra
15281,2011-10-12,275,263,345.17,8,43.14625,0.02909090909090909,345.17,Medio Retorno - Pulverizado
15287,2011-11-17,48,81,139.89,2,69.945,0.041666666666666664,139.89,Medio Retorno - Pulverizado
15288,2011-10-27,322,166,440.56,5,88.112,0.015527950310559006,440.55999999999995,Medio Retorno - Pulverizado
15289,2011-11-10,220,276,223.20000000000002,3,74.4,0.013636363636363636,223.20000000000002,Medio Retorno - Pulverizado
15290,2011-12-05,355,1001,1651.19,16,103.199375,0.04507042253521127,1651.1900000000003,Alto Retorno - Grandes Clientes B
15291,2011-11-14,348,557,1351.08,12,112.58999999999999,0.034482758620689655,1351.08,Medio/Alto Retorno - Pulverizado
15292,2011-05-22,0,24,45.34,1,45.34,0.0,0.0,Primeira Compra
15296,2011-10-20,276,309,695.35,6,115.89166666666667,0.021739130434782608,695.3499999999999,Medio/Alto Retorno - Pulverizado
15297,2011-11-29,53,106,205.8,3,68.60000000000001,0.05660377358490566,205.80000000000004,Medio Retorno - Pulverizado
15298,2011-12-07,364,600,898.38,10,89.838,0.027472527472527472,898.38,Medio/Alto Retorno - Pulverizado
15299,2011-03-21,0,480,600.0,1,600.0,0.0,0.0,Primeira Compra
15300,2011-10-06,0,60,63.0,1,63.0,0.0,0.0,Primeira Compra
15301,2011-10-20,318,594,1372.75,11,124.79545454545455,0.03459119496855346,1372.75,Medio/Alto Retorno - Pulverizado
15303,2011-02-22,0,61,122.83,1,122.83,0.0,0.0,Primeira Compra
15304,2011-06-28,204,9,53.35,2,26.675,0.00980392156862745,53.349999999999994,Baixo Retorno - Micro Pulverizado
15306,2011-10-06,84,166,242.86,3,80.95333333333333,0.03571428571428571,242.85999999999999,Medio Retorno - Pulverizado
15307,2011-09-05,0,6,32.7,1,32.7,0.0,0.0,Primeira Compra
15308,2011-03-10,0,54,65.22,1,65.22,0.0,0.0,Primeira Compra
15311,2011-12-09,373,6716,10925.44,86,127.04,0.23056300268096513,10925.44,Grandes Clientes A - Grandes Clientes A
15312,2011-09-25,279,153,261.65,4,65.4125,0.014336917562724014,261.65,Medio Retorno - Pulverizado
15314,2011-05-24,0,30,45.18000000000001,1,45.18000000000001,0.0,0.0,Primeira Compra
15315,2011-10-06,0,96,46.08,1,46.08,0.0,0.0,Primeira Compra
15318,2011-12-06,0,152,113.12,1,113.12,0.0,0.0,Primeira Compra
15319,2011-03-01,0,49,43.5,1,43.5,0.0,0.0,Primeira Compra
15320,2011-10-26,0,10,30.62,1,30.62,0.0,0.0,Primeira Compra
15321,2011-09-30,221,228,566.06,3,188.68666666666664,0.013574660633484163,566.06,Medio Retorno - Pulverizado
15322,2011-09-15,0,76,151.06,1,151.06,0.0,0.0,Primeira Compra
15325,2011-08-28,0,42,25.5,1,25.5,0.0,0.0,Primeira Compra
15326,2011-01-10,0,99,52.05,1,52.05,0.0,0.0,Primeira Compra
15327,2011-10-18,0,12,17.4,1,17.4,0.0,0.0,Primeira Compra
15329,2011-10-31,132,139,268.1,3,89.36666666666667,0.022727272727272728,268.1,Medio Retorno - Pulverizado
15330,2011-11-07,28,456,177.84,2,88.92,0.07142857142857142,177.84,Medio Retorno - Pulverizado
15332,2010-12-05,0,110,245.1,2,122.55,0.0,0.0,Primeira Compra
15333,2011-05-15,0,39,81.45,1,81.45,0.0,0.0,Primeira Compra
15334,2011-07-06,17,83,118.59,3,39.53,0.17647058823529413,118.59,Baixo Retorno - Micro Pulverizado
15335,2011-10-17,0,30,49.7,1,49.7,0.0,0.0,Primeira Compra
15339,2011-10-04,252,67,110.08,2,55.04,0.007936507936507936,110.08,Baixo Retorno - Micro Pulverizado
15341,2011-09-20,0,124,269.0,1,269.0,0.0,0.0,Primeira Compra
15342,2011-08-02,0,24,10.08,1,10.08,0.0,0.0,Primeira Compra
15343,2011-09-13,0,16,66.4,1,66.4,0.0,0.0,Primeira Compra
15344,2011-09-26,0,61,118.69,1,118.69,0.0,0.0,Primeira Compra
15345,2011-10-25,0,13,77.35,1,77.35,0.0,0.0,Primeira Compra
15346,2011-01-11,0,29,59.550000000000004,1,59.550000000000004,0.0,0.0,Primeira Compra
15347,2010-12-08,0,6,17.700000000000003,1,17.700000000000003,0.0,0.0,Primeira Compra
15348,2011-09-28,0,22,72.6,1,72.6,0.0,0.0,Primeira Compra
15349,2011-07-04,29,31,73.65,2,36.825,0.06896551724137931,73.65,Baixo Retorno - Micro Pulverizado
15350,2010-12-01,0,12,25.200000000000003,1,25.200000000000003,0.0,0.0,Primeira Compra
15351,2011-11-27,357,153,454.53999999999996,7,64.9342857142857,0.0196078431372549,454.53999999999996,Medio Retorno - Pulverizado
15353,2011-03-30,113,38,94.6,2,47.3,0.017699115044247787,94.6,Baixo Retorno - Micro Pulverizado
15355,2011-11-10,24,10,48.8,2,24.4,0.08333333333333333,48.79999999999999,Baixo Retorno - Micro Pulverizado
15356,2011-11-08,337,337,584.6,10,58.46,0.02967359050445104,584.6,Medio Retorno - Pulverizado
15358,2011-12-05,361,1366,1701.27,21,81.01285714285714,0.05817174515235457,1701.27,Alto Retorno - Grandes Clientes B
15360,2011-10-31,0,78,136.5,1,136.5,0.0,0.0,Primeira Compra
15361,2010-12-13,0,36,75.60000000000001,1,75.60000000000001,0.0,0.0,Primeira Compra
15363,2010-12-02,0,42,82.5,1,82.5,0.0,0.0,Primeira Compra
15364,2011-09-05,159,148,398.68000000000006,2,199.34000000000003,0.012578616352201259,398.68000000000006,Medio Retorno - Pulverizado
15365,2011-11-14,290,309,702.5500000000001,6,117.09166666666668,0.020689655172413793,702.5500000000001,Medio/Alto Retorno - Pulverizado
15366,2011-09-25,0,159,136.2,1,136.2,0.0,0.0,Primeira Compra
15367,2011-10-13,218,137,186.14999999999998,3,62.04999999999999,0.013761467889908258,186.14999999999998,Medio Retorno - Pulverizado
15368,2011-11-18,0,158,295.74,1,295.74,0.0,0.0,Primeira Compra
15370,2011-10-30,292,183,1009.51,6,168.25166666666667,0.02054794520547945,1009.5099999999999,Medio/Alto Retorno - Pulverizado
15372,2011-07-25,0,596,530.84,1,530.84,0.0,0.0,Primeira Compra
15373,2011-12-01,363,99,468.31,8,58.53875,0.02203856749311295,468.31,Medio Retorno - Pulverizado
15374,2011-08-03,0,6,51.0,1,51.0,0.0,0.0,Primeira Compra
15376,2011-10-30,182,131,271.56,3,90.52,0.016483516483516484,271.56,Medio Retorno - Pulverizado
15379,2011-06-06,172,455,767.59,6,127.93166666666667,0.03488372093023256,767.5899999999999,Medio/Alto Retorno - Pulverizado
15380,2011-12-01,357,142,450.40000000000003,4,112.60000000000001,0.011204481792717087,450.40000000000003,Medio Retorno - Pulverizado
15381,2011-03-16,0,24,39.599999999999994,1,39.599999999999994,0.0,0.0,Primeira Compra
15382,2011-11-25,281,768,1192.3700000000001,5,238.47400000000002,0.017793594306049824,1192.3700000000001,Medio/Alto Retorno - Pulverizado
15384,2011-06-23,190,85,128.5,2,64.25,0.010526315789473684,128.5,Baixo Retorno - Micro Pulverizado
15385,2011-10-30,0,72,183.12,1,183.12,0.0,0.0,Primeira Compra
15386,2011-06-06,0,128,113.76,1,113.76,0.0,0.0,Primeira Compra
15388,2011-03-14,0,6,12.600000000000001,1,12.600000000000001,0.0,0.0,Primeira Compra
15392,2011-12-05,356,424,400.96,4,100.24,0.011235955056179775,400.9599999999999,Medio Retorno - Pulverizado
15393,2011-11-23,265,48,73.56,2,36.78,0.007547169811320755,73.56,Baixo Retorno - Micro Pulverizado
15394,2011-11-30,349,179,408.85,4,102.2125,0.011461318051575931,408.84999999999997,Medio Retorno - Pulverizado
15395,2011-01-18,0,3,14.850000000000001,1,14.850000000000001,0.0,0.0,Primeira Compra
15396,2011-08-19,0,4,21.8,1,21.8,0.0,0.0,Primeira Compra
15397,2011-02-23,0,7,29.85,1,29.85,0.0,0.0,Primeira Compra
15398,2011-11-23,62,186,329.72,2,164.86,0.03225806451612903,329.72,Medio Retorno - Pulverizado
15399,2011-12-08,78,140,181.76,3,60.586666666666666,0.038461538461538464,181.76000000000002,Medio Retorno - Pulverizado
15400,2011-03-06,0,16,95.2,1,95.2,0.0,0.0,Primeira Compra
15402,2011-07-14,48,30,94.97,2,47.485,0.041666666666666664,94.96999999999998,Baixo Retorno - Micro Pulverizado
15405,2011-06-03,0,53,122.9,1,122.9,0.0,0.0,Primeira Compra
15406,2011-11-08,270,34,86.75,2,43.375,0.007407407407407408,86.75,Baixo Retorno - Micro Pulverizado
15407,2011-11-06,272,159,517.9,4,129.475,0.014705882352941176,517.9,Medio Retorno - Pulverizado
15408,2011-03-20,0,8,48.0,1,48.0,0.0,0.0,Primeira Compra
15410,2011-09-16,177,226,656.7,7,93.81428571428572,0.03954802259887006,656.7000000000002,Medio/Alto Retorno - Pulverizado
15411,2011-11-13,156,160,348.58,4,87.145,0.02564102564102564,348.58,Medio Retorno - Pulverizado
15412,2011-06-21,0,14,107.9,1,107.9,0.0,0.0,Primeira Compra
15414,2011-11-30,233,71,174.35000000000002,3,58.116666666666674,0.012875536480686695,174.35000000000002,Medio Retorno - Pulverizado
15415,2011-01-30,0,128,148.4,1,148.4,0.0,0.0,Primeira Compra
15416,2011-10-06,218,257,683.97,4,170.9925,0.01834862385321101,683.97,Medio/Alto Retorno - Pulverizado
15417,2011-09-15,0,68,123.2,1,123.2,0.0,0.0,Primeira Compra
15419,2011-11-15,0,18,32.699999999999996,1,32.699999999999996,0.0,0.0,Primeira Compra
15421,2011-10-12,252,62,175.9,3,58.63333333333333,0.011904761904761904,175.9,Medio Retorno - Pulverizado
15422,2011-01-20,0,4,17.0,1,17.0,0.0,0.0,Primeira Compra
15424,2011-03-30,0,6,11.7,1,11.7,0.0,0.0,Primeira Compra
15426,2011-11-20,350,112,317.84,5,63.568,0.014285714285714285,317.84,Medio Retorno - Pulverizado
15427,2011-11-06,14,112,212.72,3,70.90666666666667,0.21428571428571427,212.72,Medio Retorno - Pulverizado
15428,2011-11-24,0,6,22.5,1,22.5,0.0,0.0,Primeira Compra
15429,2011-11-13,49,82,70.39,2,35.195,0.04081632653061224,70.39,Baixo Retorno - Micro Pulverizado
15432,2011-11-16,0,15,48.45,1,48.45,0.0,0.0,Primeira Compra
15433,2011-05-10,54,64,63.36,2,31.68,0.037037037037037035,63.36,Baixo Retorno - Micro Pulverizado
15434,2011-12-01,192,140,209.65,4,52.4125,0.020833333333333332,209.65,Medio Retorno - Pulverizado
15435,2011-11-17,0,18,61.74,1,61.74,0.0,0.0,Primeira Compra
15436,2011-11-27,222,105,148.68,3,49.56,0.013513513513513514,148.68,Medio Retorno - Pulverizado
15437,2011-03-22,0,20,39.18,1,39.18,0.0,0.0,Primeira Compra
15438,2011-07-31,0,5,8.45,1,8.45,0.0,0.0,Primeira Compra
15440,2011-10-16,154,22,62.74,3,20.913333333333334,0.01948051948051948,62.74,Baixo Retorno - Micro Pulverizado
15443,2011-12-08,319,305,620.29,7,88.61285714285714,0.0219435736677116,620.29,Medio/Alto Retorno - Pulverizado
15444,2011-11-30,31,147,238.76,2,119.38,0.06451612903225806,238.76,Medio Retorno - Pulverizado
15445,2011-03-20,0,2,19.9,1,19.9,0.0,0.0,Primeira Compra
15447,2011-01-13,0,20,33.31999999999999,1,33.31999999999999,0.0,0.0,Primeira Compra
15448,2011-01-31,0,55,111.77,1,111.77,0.0,0.0,Primeira Compra
15449,2011-11-13,235,102,146.06,3,48.68666666666667,0.01276595744680851,146.06,Medio Retorno - Pulverizado
15450,2011-11-09,0,34,48.0,1,48.0,0.0,0.0,Primeira Compra
15452,2011-11-10,235,34,76.17,3,25.39,0.01276595744680851,76.17,Baixo Retorno - Micro Pulverizado
15453,2011-12-08,186,186,309.31,7,44.18714285714286,0.03763440860215054,309.31,Medio Retorno - Pulverizado
15454,2010-12-12,0,23,33.45,1,33.45,0.0,0.0,Primeira Compra
15456,2011-03-01,76,88,87.35,3,29.116666666666664,0.039473684210526314,87.34999999999998,Baixo Retorno - Micro Pulverizado
15457,2011-03-22,0,22,36.879999999999995,1,36.879999999999995,0.0,0.0,Primeira Compra
15460,2010-12-20,0,24,41.65,1,41.65,0.0,0.0,Primeira Compra
15462,2011-06-05,0,4,15.0,1,15.0,0.0,0.0,Primeira Compra
15463,2011-11-10,0,12,15.0,1,15.0,0.0,0.0,Primeira Compra
15464,2011-01-05,0,62,163.57,1,163.57,0.0,0.0,Primeira Compra
15465,2011-11-20,350,192,1191.84,13,91.67999999999999,0.037142857142857144,1191.84,Medio/Alto Retorno - Pulverizado
15466,2011-09-15,0,39,49.0,1,49.0,0.0,0.0,Primeira Compra
15467,2011-07-17,7,37,50.65,2,25.325,0.2857142857142857,50.65,Baixo Retorno - Micro Pulverizado
15468,2011-10-19,0,56,152.98,2,76.49,0.0,0.0,Primeira Compra
15469,2011-08-11,0,13,87.35,1,87.35,0.0,0.0,Primeira Compra
15471,2011-12-07,0,34,53.010000000000005,1,53.010000000000005,0.0,0.0,Primeira Compra
15472,2011-08-18,0,59,83.47999999999999,1,83.47999999999999,0.0,0.0,Primeira Compra
15473,2011-10-12,0,80,204.0,2,102.0,0.0,0.0,Primeira Compra
15475,2011-09-23,0,60,77.16,1,77.16,0.0,0.0,Primeira Compra
15478,2011-10-30,16,129,327.68,2,163.84,0.125,327.68,Medio Retorno - Pulverizado
15480,2011-08-15,0,87,222.70000000000002,1,222.70000000000002,0.0,0.0,Primeira Compra
15482,2011-11-24,343,1232,1870.48,10,187.048,0.029154518950437316,1870.48,Alto Retorno - Grandes Clientes B
15483,2011-07-01,105,82,47.1,4,11.775,0.0380952380952381,47.1,Baixo Retorno - Micro Pulverizado
15484,2011-12-08,77,441,624.9300000000001,4,156.23250000000002,0.05194805194805195,624.9300000000002,Medio/Alto Retorno - Pulverizado
15485,2011-11-09,343,202,457.85,3,152.61666666666667,0.008746355685131196,457.85,Medio Retorno - Pulverizado
15489,2011-11-17,189,156,293.85,3,97.95,0.015873015873015872,293.84999999999997,Medio Retorno - Pulverizado
15491,2011-08-31,135,294,489.18,5,97.836,0.037037037037037035,489.18,Medio Retorno - Pulverizado
15492,2011-09-26,0,52,62.98,1,62.98,0.0,0.0,Primeira Compra
15493,2011-11-07,238,99,437.3,5,87.46000000000001,0.02100840336134454,437.3000000000001,Medio Retorno - Pulverizado
15494,2011-11-18,100,186,180.7,2,90.35,0.02,180.70000000000002,Medio Retorno - Pulverizado
15497,2011-11-22,0,36,133.8,1,133.8,0.0,0.0,Primeira Compra
15498,2011-12-07,364,1112,2692.14,21,128.19714285714286,0.057692307692307696,2692.1400000000003,Alto Retorno - Grandes Clientes B
15500,2011-12-01,73,61,181.97,4,45.4925,0.0547945205479452,181.96999999999997,Medio Retorno - Pulverizado
15502,2011-11-24,354,1094,1865.27,6,310.87833333333333,0.01694915254237288,1865.27,Alto Retorno - Grandes Clientes B
15503,2010-12-12,0,16,27.45,1,27.45,0.0,0.0,Primeira Compra
15504,2011-09-19,0,8,13.7,1,13.7,0.0,0.0,Primeira Compra
15505,2011-10-18,103,334,652.32,5,130.464,0.04854368932038835,652.3199999999999,Medio/Alto Retorno - Pulverizado
15506,2011-11-17,116,174,196.3,3,65.43333333333334,0.02586206896551724,196.3,Medio Retorno - Pulverizado
15507,2011-06-21,0,42,134.82,1,134.82,0.0,0.0,Primeira Compra
15508,2011-06-03,46,110,215.18,6,35.86333333333334,0.13043478260869565,215.18000000000004,Medio Retorno - Pulverizado
15511,2011-11-28,74,64,190.91,5,38.182,0.06756756756756757,190.91000000000003,Medio Retorno - Pulverizado
15513,2011-11-06,297,1319,3542.8900000000003,14,253.06357142857146,0.04713804713804714,3542.890000000001,Alto Retorno - Grandes Clientes B
15514,2011-11-27,352,356,1303.0900000000001,8,162.88625000000002,0.022727272727272728,1303.0900000000001,Medio/Alto Retorno - Pulverizado
15516,2011-10-24,0,1,5.95,1,5.95,0.0,0.0,Primeira Compra
15517,2011-04-20,0,64,67.98,1,67.98,0.0,0.0,Primeira Compra
15518,2011-10-06,268,283,353.7,6,58.949999999999996,0.022388059701492536,353.69999999999993,Medio Retorno - Pulverizado
15520,2011-12-08,0,24,45.480000000000004,1,45.480000000000004,0.0,0.0,Primeira Compra
